# Time (BTJD),Normalized SAP_FLUX,Normalized SAP_BKG
0.0,0.9999923344839772,0
0.020833334,0.9988567467917164,0
0.041666668,0.9987462397803029,0
0.0625,0.9981165763128956,0
0.083333336,1.0001445647467335,0
0.104166664,0.9991230603445729,0
0.125,0.9988225337256154,0
0.14583333,0.9997942086447438,0
0.16666667,1.0008808013189991,0
0.1875,0.9997900363196095,0
0.20833333,0.9992879267920216,0
0.22916667,1.0016375418890675,0
0.25,1.0014077063788136,0
0.27083334,0.9998640652884205,0
0.29166666,0.9983812209356984,0
0.3125,1.0011721488226613,0
0.33333334,0.9996475812185963,0
0.35416666,0.9990170832861622,0
0.375,0.9990410443533619,0
0.39583334,0.9983435508002003,0
0.41666666,0.9985297557104786,0
0.4375,0.9992850657690724,0
0.45833334,0.9999982949484547,0
0.47916666,1.0003857251394948,0
0.5,1.0012354489554127,0
0.5208333,0.9997497435797413,0
0.5416667,0.9990148183096608,0
0.5625,0.9987057086218556,0
0.5833333,1.0001507636297902,0
0.6041667,1.0004264947165211,0
0.625,0.999825203060027,0
0.6458333,1.0008103486288746,0
0.6666667,1.000976645587798,0
0.6875,0.999975406764861,0
0.7083333,1.0011921759833058,0
0.7291667,0.9998733636130055,0
0.75,1.0005726453055104,0
0.7708333,0.9989703532446583,0
0.7916667,1.0000031825293263,0
0.8125,0.9999246236075123,0
0.8333333,1.0023051139105519,0
0.8541667,1.0002886887778004,0
0.875,1.00085672104251,0
0.8958333,0.9989995595205983,0
0.9166667,0.9996430512655934,0
0.9375,0.9989589091528615,0
0.9583333,0.9998970862616261,0
0.9791667,1.0006215211142262,0
1.0,1.000143372653838,0
1.0208334,0.9998496409643849,0
1.0416666,0.9993155833471974,0
1.0625,1.0001911755789479,0
1.0833334,0.9999653931845387,0
1.1041666,1.0003729697455128,0
1.125,0.9992369052160939,0
1.1458334,1.00102385246646,0
1.1666666,0.9989719029654225,0
1.1875,1.0018846627463063,0
1.2083334,0.9998720523108204,0
1.2291666,1.001154982684966,0
1.25,0.999590599178191,0
1.2708334,0.9998412963141163,0
1.2916666,0.998506033061858,0
1.3125,0.9990219708670338,0
1.3333334,1.0004542704809865,0
1.3541666,1.0000517007101735,0
1.375,0.9977924462546071,0
1.3958334,0.9987284775961598,0
1.4166666,0.9989750024069508,0
1.4375,0.9972850915182789,0
1.4583334,0.999204241870757,0
1.4791666,0.9999667044867238,0
1.5,1.000400507091399,0
1.5208334,0.9993719693411549,0
1.5416666,1.000824057697173,0
1.5625,1.0035107966650685,0
1.5833334,0.9999923344839772,0
1.6041666,0.9995108481634816,0
1.625,1.0012527939070424,0
1.6458334,0.9999923344839772,0
1.6666666,1.000187718509551,0
1.6875,0.999011838077422,0
1.7083334,0.9991391535986622,0
1.7291666,0.9999923344839772,0
1.75,1.0003288027037343,0
1.7708334,0.9987309213865956,0
1.7916666,0.9997611280668934,0
1.8125,1.0003403660048207,0
1.8333334,0.9990136262167653,0
1.8541666,0.9998761650313099,0
1.875,0.9995399948347767,0
1.8958334,0.9986807938803395,0
1.9166666,1.0000110503424366,0
1.9375,1.0002357598532399,0
1.9583334,1.0013135906447133,0
1.9791666,0.9999923344839772,0
2.0,0.9991934534300526,0
2.0208333,1.0005563732374867,0
2.0416667,1.0019873615492543,0
2.0625,1.000276887058135,0
2.0833333,0.9996652241934498,0
2.1041667,1.0000782247770985,0
2.125,1.0006250973929127,0
2.1458333,1.0004632111777028,0
2.1666667,0.9994449850310048,0
2.1875,1.0022600527991017,0
2.2083333,1.0009632345427235,0
2.2291667,1.001158976196166,0
2.25,0.9993847247351368,0
2.2708333,1.0000793572653492,0
2.2916667,1.0018384691466053,0
2.3125,0.999755406020995,0
2.3333333,1.0009297963370045,0
2.3541667,1.00035645925891,0
2.375,1.0005445119131764,0
2.3958333,0.9991044040907582,0
2.4166667,1.0026470657576283,0
2.4375,1.0014031764258107,0
2.4583333,0.9991792079199513,0
2.4791667,0.9989533659208973,0
